ip.session_id;meta.direction;ip.pkts_per_flow;duration;ip.header_len;ip.payload_len;ip.avg_bytes_tot_len;time_between_pkts_sum;time_between_pkts_avg;time_between_pkts_max;time_between_pkts_min;time_between_pkts_std;"(-0.001, 50.0]";"(50.0, 100.0]";"(100.0, 150.0]";"(150.0, 200.0]";"(200.0, 250.0]";"(250.0, 300.0]";"(300.0, 350.0]";"(350.0, 400.0]";"(400.0, 450.0]";"(450.0, 500.0]";"(500.0, 550.0]";tcp_pkts_per_flow;pkts_rate;tcp_bytes_per_flow;byte_rate;tcp.tcp_session_payload_up_len;tcp.tcp_session_payload_down_len;"(-0.001, 150.0]";"(150.0, 300.0]";"(300.0, 450.0]";"(450.0, 600.0]";"(600.0, 750.0]";"(750.0, 900.0]";"(900.0, 1050.0]";"(1050.0, 1200.0]";"(1200.0, 1350.0]";"(1350.0, 1500.0]";"(1500.0, 10000.0]";tcp.fin;tcp.syn;tcp.rst;tcp.psh;tcp.ack;tcp.urg;sport_g;sport_le;dport_g;dport_le;mean_tcp_pkts;std_tcp_pkts;min_tcp_pkts;max_tcp_pkts;entropy_tcp_pkts;mean_tcp_len;std_tcp_len;min_tcp_len;max_tcp_len;entropy_tcp_len;ssl.tls_version;malware
9458;1;5.0;12761.934906959534;100.0;438.0;87.9;505.05590438842773;101.01118087768555;504.472017288208;0.01811981201171875;225.5415481785917;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5;0.0003917901193237809;326;0.0003917901193237809;5;5;4;0;1;0;0;0;0;0;0;0;0;1;1;0;1;4;0;5;0;5;0;61077.0;0.0;61077;61077;0.0;65.2;145.79163213298628;0;326;0;0;0
117;0;5.0;233.84174489974976;100.0;241.0;87.9;10.352849960327148;2.0705699920654297;9.257078170776367;0.0019073486328125;4.020740953183643;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.021381982084266216;129;0.021381982084266216;5;5;5;0;0;0;0;0;0;0;0;0;0;1;1;0;2;5;0;5;0;5;0;8080.0;0.0;8080;8080;0.0;25.8;48.74628190949541;0;112;0;0;1
861;0;5.0;918.4323577880859;100.0;241.0;87.9;9.593963623046875;1.918792724609375;8.575916290283203;0.00095367431640625;3.724992522736314;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.005444059061727519;129;0.005444059061727519;5;5;5;0;0;0;0;0;0;0;0;0;0;1;1;0;2;5;0;5;0;5;0;8080.0;0.0;8080;8080;0.0;25.8;48.74628190949541;0;112;0;0;1
66;1;5.0;131.04746389389038;100.0;438.0;87.9;2004.0032863616943;400.80065727233887;2003.3230781555176;0.01811981201171875;895.8372995934602;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.038154114939977155;326;0.038154114939977155;5;5;4;0;1;0;0;0;0;0;0;0;0;1;1;0;1;4;0;5;0;5;0;50660.0;0.0;50660;50660;0.0;65.2;145.79163213298628;0;326;0;0;1
656;0;5.0;712.0798568725586;100.0;241.0;87.9;10.891914367675781;2.1783828735351562;9.66501235961914;0.00095367431640625;4.18997035914285;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.007021684368323388;129;0.007021684368323388;5;5;5;0;0;0;0;0;0;0;0;0;0;1;1;0;2;5;0;5;0;5;0;8080.0;0.0;8080;8080;0.0;25.8;48.74628190949541;0;112;0;0;1
7602;0;5.0;9950.102152109146;100.0;241.0;87.9;11.84701919555664;2.369403839111328;10.626077651977539;0.0019073486328125;4.620194282866876;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.0005025074037998834;129;0.0005025074037998834;5;5;5;0;0;0;0;0;0;0;0;0;0;1;1;0;2;5;0;5;0;5;0;8080.0;0.0;8080;8080;0.0;25.8;48.74628190949541;0;112;0;0;0
7440;0;5.0;9623.51484298706;100.0;241.0;87.9;10.061979293823242;2.0123958587646484;8.896827697753906;0.013113021850585938;3.8525192450023984;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.0005195606887481082;129;0.0005195606887481082;5;5;5;0;0;0;0;0;0;0;0;0;0;1;1;0;2;5;0;5;0;5;0;8080.0;0.0;8080;8080;0.0;25.8;48.74628190949541;0;112;0;0;0
770;0;5.0;872.8409907817841;100.0;241.0;87.9;16.17598533630371;3.235197067260742;15.306949615478516;0.00095367431640625;6.749528377473059;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.005728420242410491;129;0.005728420242410491;5;5;5;0;0;0;0;0;0;0;0;0;0;1;1;0;2;5;0;5;0;5;0;8080.0;0.0;8080;8080;0.0;25.8;48.74628190949541;0;112;0;0;1
652;0;5.0;710.0234069824219;100.0;241.0;87.9;17.09604263305664;3.419208526611328;16.002893447875977;0.0021457672119140625;7.036655655315098;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.007042021362717955;129;0.007042021362717955;5;5;5;0;0;0;0;0;0;0;0;0;0;1;1;0;2;5;0;5;0;5;0;8080.0;0.0;8080;8080;0.0;25.8;48.74628190949541;0;112;0;0;1
593;0;5.0;679.6415889263153;100.0;241.0;87.9;9.507179260253906;1.9014358520507812;8.411884307861328;0.0011920928955078125;3.64326241984755;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.007356818772522299;129;0.007356818772522299;5;5;5;0;0;0;0;0;0;0;0;0;0;1;1;0;2;5;0;5;0;5;0;8080.0;0.0;8080;8080;0.0;25.8;48.74628190949541;0;112;0;0;1
93;0;5.0;185.46881890296936;100.0;241.0;87.9;11.333227157592773;2.2666454315185547;10.122060775756836;0.015020370483398438;4.395637020866595;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.026958709445471914;129;0.026958709445471914;5;5;5;0;0;0;0;0;0;0;0;0;0;1;1;0;2;5;0;5;0;5;0;8080.0;0.0;8080;8080;0.0;25.8;48.74628190949541;0;112;0;0;1
8797;1;5.0;12359.461743116379;100.0;438.0;87.9;2003.5550594329834;400.7110118865967;2002.9549598693848;0.022172927856445312;895.6816203417821;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.00040454836172657417;326;0.00040454836172657417;5;5;4;0;1;0;0;0;0;0;0;0;0;1;1;0;1;4;0;5;0;5;0;60416.0;0.0;60416;60416;0.0;65.2;145.79163213298628;0;326;0;0;0
8254;1;5.0;11264.755153179169;100.0;438.0;87.9;2003.6308765411377;400.72617530822754;2002.9609203338623;0.015974044799804688;895.6764829644793;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.0004438622883506604;326;0.0004438622883506604;5;5;4;0;1;0;0;0;0;0;0;0;0;1;1;0;1;4;0;5;0;5;0;59872.0;0.0;59872;59872;0.0;65.2;145.79163213298628;0;326;0;0;0
12605;0;5.0;17097.277922153473;100.0;241.0;87.9;11.104106903076172;2.2208213806152344;9.389162063598633;0.013828277587890625;4.029285242555912;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.0002924442137962409;129;0.0002924442137962409;5;5;5;0;0;0;0;0;0;0;0;0;0;1;1;0;2;5;0;5;0;5;0;8080.0;0.0;8080;8080;0.0;25.8;48.74628190949541;0;112;0;0;0
14012;0;5.0;17776.906188964844;100.0;241.0;87.9;16.14069938659668;3.228139877319336;14.292001724243164;0.025987625122070312;6.198041270485786;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.00028126378948344733;129;0.00028126378948344733;5;5;5;0;0;0;0;0;0;0;0;0;0;1;1;0;2;5;0;5;0;5;0;8080.0;0.0;8080;8080;0.0;25.8;48.74628190949541;0;112;0;0;0
511;0;5.0;639.6898038387299;100.0;241.0;87.0;3.873109817504883;0.7746219635009766;2.749919891357422;0.00095367431640625;1.1172933637552143;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.007816288410406701;129;0.007816288410406701;5;5;5;0;0;0;0;0;0;0;0;0;0;1;1;0;2;5;0;5;0;5;0;8080.0;0.0;8080;8080;0.0;25.8;48.74628190949541;0;112;0;0;1
13724;0;5.0;17636.843893051147;100.0;241.0;87.9;12.451887130737305;2.490377426147461;10.91909408569336;0.025987625122070312;4.717071406863558;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.0002834974347065566;129;0.0002834974347065566;5;5;5;0;0;0;0;0;0;0;0;0;0;1;1;0;2;5;0;5;0;5;0;8080.0;0.0;8080;8080;0.0;25.8;48.74628190949541;0;112;0;0;0
2388;1;5.0;1661.7962679862976;100.0;438.0;87.9;505.7709217071533;101.15418434143066;505.06091117858887;0.02002716064453125;225.79086578682964;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5;0.0030087924111532713;326;0.0030087924111532713;5;5;4;0;1;0;0;0;0;0;0;0;0;1;1;0;1;4;0;5;0;5;0;53995.0;0.0;53995;53995;0.0;65.2;145.79163213298628;0;326;0;0;0
364;1;5.0;566.192135810852;100.0;438.0;87.9;505.950927734375;101.190185546875;505.28693199157715;0.010967254638671875;225.89704287824196;4.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5;0.008830924493218944;326;0.008830924493218944;5;5;4;0;1;0;0;0;0;0;0;0;0;1;1;0;1;4;0;5;0;5;0;50958.0;0.0;50958;50958;0.0;65.2;145.79163213298628;0;326;0;0;1
959;1;5.0;1071.8668749332428;100.0;438.0;87.9;2005.491018295288;401.0982036590576;2004.7218799591064;0.019073486328125;896.4529298731642;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.0046647583920451;326;0.0046647583920451;5;5;4;0;1;0;0;0;0;0;0;0;0;1;1;0;1;4;0;5;0;5;0;51553.0;0.0;51553;51553;0.0;65.2;145.79163213298628;0;326;0;0;1
3965;1;5.0;2583.288645029068;100.0;438.0;87.9;2003.803014755249;400.7606029510498;2003.230094909668;0.010967254638671875;895.8077014519814;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.0019355173528987266;326;0.0019355173528987266;5;5;4;0;1;0;0;0;0;0;0;0;0;1;1;0;1;4;0;5;0;5;0;55573.0;0.0;55573;55573;0.0;65.2;145.79163213298628;0;326;0;0;0
269;1;5.0;519.2865629196167;100.0;438.0;87.9;505.39493560791016;101.07898712158203;504.8229694366455;0.017881393432617188;225.69983048531665;4.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5;0.009628594993654743;326;0.009628594993654743;5;5;4;0;1;0;0;0;0;0;0;0;0;1;1;0;1;4;0;5;0;5;0;50863.0;0.0;50863;50863;0.0;65.2;145.79163213298628;0;326;0;0;1
91;1;5.0;181.43645191192627;100.0;438.0;87.9;2004.9259662628174;400.9851932525635;2004.323959350586;0.010013580322265625;896.2936401434476;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.027557858122286935;326;0.027557858122286935;5;5;4;0;1;0;0;0;0;0;0;0;0;1;1;0;1;4;0;5;0;5;0;50685.0;0.0;50685;50685;0.0;65.2;145.79163213298628;0;326;0;0;1
8209;1;5.0;11174.022732973099;100.0;438.0;87.9;2004.3847560882568;400.87695121765137;2003.8108825683594;0.011920928955078125;896.0673297437729;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.00044746642453533277;326;0.00044746642453533277;5;5;4;0;1;0;0;0;0;0;0;0;0;1;1;0;1;4;0;5;0;5;0;59827.0;0.0;59827;59827;0.0;65.2;145.79163213298628;0;326;0;0;0
78;1;5.0;155.23373699188232;100.0;438.0;87.9;2004.6119689941406;400.9223937988281;2004.032850265503;0.02002716064453125;896.1660107880097;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.03220949322544149;326;0.03220949322544149;5;5;4;0;1;0;0;0;0;0;0;0;0;1;1;0;1;4;0;5;0;5;0;50672.0;0.0;50672;50672;0.0;65.2;145.79163213298628;0;326;0;0;1
10013;0;5.0;13757.369858980179;100.0;241.0;87.9;17.822980880737305;3.564596176147461;16.76797866821289;0.00095367431640625;7.382821810996281;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.00036344156268621576;129;0.00036344156268621576;5;5;5;0;0;0;0;0;0;0;0;0;0;1;1;0;2;5;0;5;0;5;0;8080.0;0.0;8080;8080;0.0;25.8;48.74628190949541;0;112;0;0;0
13358;0;5.0;17460.80149102211;100.0;241.0;87.9;12.801647186279297;2.5603294372558594;11.621952056884766;0.00095367431640625;5.06868214696396;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.00028635569808011793;129;0.00028635569808011793;5;5;5;0;0;0;0;0;0;0;0;0;0;1;1;0;2;5;0;5;0;5;0;8080.0;0.0;8080;8080;0.0;25.8;48.74628190949541;0;112;0;0;0
9915;0;5.0;13559.69923710823;100.0;241.0;87.9;14.092206954956055;2.818441390991211;13.016939163208008;0.09703636169433594;5.702307249772592;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.00036873974212619116;129;0.00036873974212619116;5;5;5;0;0;0;0;0;0;0;0;0;0;1;1;0;2;5;0;5;0;5;0;8080.0;0.0;8080;8080;0.0;25.8;48.74628190949541;0;112;0;0;0
660;1;5.0;714.1258997917175;100.0;438.0;87.9;505.0985813140869;101.01971626281738;504.2707920074463;0.04076957702636719;225.42433454913692;4.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5;0.007001566532537615;326;0.007001566532537615;5;5;4;0;1;0;0;0;0;0;0;0;0;1;1;0;1;4;0;5;0;5;0;51254.0;0.0;51254;51254;0.0;65.2;145.79163213298628;0;326;0;0;1
12510;1;5.0;17051.73367714882;100.0;397.0;83.8;1.6028881072998047;0.32057762145996094;1.1470317840576172;0.009775161743164062;0.4883778826174432;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.0002932253162445614;285;0.0002932253162445614;5;5;4;1;0;0;0;0;0;0;0;0;0;1;1;0;1;4;0;5;0;5;0;64129.0;0.0;64129;64129;0.0;57.0;127.45587471748802;0;285;0;0;0
882;1;5.0;929.1985309123993;100.0;438.0;87.9;506.0999393463135;101.2199878692627;505.220890045166;0.03409385681152344;225.84356356978944;4.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5;0.005380981387357981;326;0.005380981387357981;5;5;4;0;1;0;0;0;0;0;0;0;0;1;1;0;1;4;0;5;0;5;0;51476.0;0.0;51476;51476;0.0;65.2;145.79163213298628;0;326;0;0;1
512;1;5.0;640.2059638500214;100.0;438.0;87.9;505.64002990722656;101.12800598144531;505.04112243652344;0.015974044799804688;225.79438146599333;4.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5;0.007809986601704528;326;0.007809986601704528;5;5;4;0;1;0;0;0;0;0;0;0;0;1;1;0;1;4;0;5;0;5;0;51106.0;0.0;51106;51106;0.0;65.2;145.79163213298628;0;326;0;0;1
963;0;5.0;1079.9295477867126;100.0;241.0;87.9;10.834932327270508;2.1669864654541016;9.598970413208008;0.0021457672119140625;4.158712076445988;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.004629931656419041;129;0.004629931656419041;5;5;5;0;0;0;0;0;0;0;0;0;0;1;1;0;2;5;0;5;0;5;0;8080.0;0.0;8080;8080;0.0;25.8;48.74628190949541;0;112;0;0;1
213;0;5.0;427.53310108184814;100.0;241.0;87.9;12.296199798583984;2.459239959716797;11.224031448364258;0.00095367431640625;4.902788227745904;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.01169500089548104;129;0.01169500089548104;5;5;5;0;0;0;0;0;0;0;0;0;0;1;1;0;2;5;0;5;0;5;0;8080.0;0.0;8080;8080;0.0;25.8;48.74628190949541;0;112;0;0;0
2044;0;5.0;1494.9095301628113;100.0;241.0;87.9;9.751081466674805;1.950216293334961;8.52513313293457;0.027894973754882812;3.679672389782465;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.003344684008707502;129;0.003344684008707502;5;5;5;0;0;0;0;0;0;0;0;0;0;1;1;0;2;5;0;5;0;5;0;8080.0;0.0;8080;8080;0.0;25.8;48.74628190949541;0;112;0;0;0
7020;1;5.0;8776.60010099411;100.0;438.0;87.9;2002.7906894683838;400.55813789367676;2002.2308826446533;0.018835067749023438;895.3623045896286;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.0005696966869247761;326;0.0005696966869247761;5;5;4;0;1;0;0;0;0;0;0;0;0;1;1;0;1;4;0;5;0;5;0;58638.0;0.0;58638;58638;0.0;65.2;145.79163213298628;0;326;0;0;0
7747;0;5.0;10242.40541601181;100.0;241.0;87.9;10.371923446655273;2.0743846893310547;9.244918823242188;0.00095367431640625;4.012385976543774;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.00048816657776341963;129;0.00048816657776341963;5;5;5;0;0;0;0;0;0;0;0;0;0;1;1;0;2;5;0;5;0;5;0;8080.0;0.0;8080;8080;0.0;25.8;48.74628190949541;0;112;0;0;0
542;1;5.0;655.5342848300934;100.0;438.0;87.9;503.44181060791016;100.68836212158203;502.795934677124;0.013828277587890625;224.78507395569926;4.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5;0.007627366128220036;326;0.007627366128220036;5;5;4;0;1;0;0;0;0;0;0;0;0;1;1;0;1;4;0;5;0;5;0;51136.0;0.0;51136;51136;0.0;65.2;145.79163213298628;0;326;0;0;1
417;0;5.0;593.3797078132629;100.0;241.0;87.9;10.831832885742188;2.1663665771484375;9.579181671142578;0.00095367431640625;4.148819585711475;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.008426307698364204;129;0.008426307698364204;5;5;5;0;0;0;0;0;0;0;0;0;0;1;1;0;2;5;0;5;0;5;0;8080.0;0.0;8080;8080;0.0;25.8;48.74628190949541;0;112;0;0;1
799;1;5.0;886.6515438556671;100.0;438.0;87.9;515.7101154327393;103.14202308654785;515.1050090789795;0.018835067749023438;230.29440789574085;4.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5;0.005639193925335251;326;0.005639193925335251;5;5;4;0;1;0;0;0;0;0;0;0;0;1;1;0;1;4;0;5;0;5;0;51393.0;0.0;51393;51393;0.0;65.2;145.79163213298628;0;326;0;0;1
6421;0;5.0;7568.833181142807;100.0;241.0;87.9;10.32114028930664;2.064228057861328;9.330987930297852;0.00095367431640625;4.0657052590947105;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.0006606038051488746;129;0.0006606038051488746;5;5;5;0;0;0;0;0;0;0;0;0;0;1;1;0;2;5;0;5;0;5;0;8080.0;0.0;8080;8080;0.0;25.8;48.74628190949541;0;112;0;0;0
296;0;5.0;533.1763818264008;100.0;241.0;87.9;9.268760681152344;1.8537521362304688;8.14199447631836;0.0021457672119140625;3.519958988003601;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.009377759725351023;129;0.009377759725351023;5;5;5;0;0;0;0;0;0;0;0;0;0;1;1;0;2;5;0;5;0;5;0;8080.0;0.0;8080;8080;0.0;25.8;48.74628190949541;0;112;0;0;1
5515;1;5.0;5742.36563205719;100.0;438.0;87.9;2003.5839080810547;400.71678161621094;2002.5830268859863;0.030994415283203125;895.4705191433379;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.0008707212881198512;326;0.0008707212881198512;5;5;4;0;1;0;0;0;0;0;0;0;0;1;1;0;1;4;0;5;0;5;0;57133.0;0.0;57133;57133;0.0;65.2;145.79163213298628;0;326;0;0;0
963;1;5.0;1079.9292159080505;100.0;438.0;87.9;2004.328966140747;400.8657932281494;2003.6160945892334;0.030994415283203125;895.9646831108312;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.00462993307926741;326;0.00462993307926741;5;5;4;0;1;0;0;0;0;0;0;0;0;1;1;0;1;4;0;5;0;5;0;51557.0;0.0;51557;51557;0.0;65.2;145.79163213298628;0;326;0;0;1
9444;1;5.0;12754.762958049774;100.0;438.0;87.9;488.386869430542;97.6773738861084;487.8649711608887;0.010967254638671875;218.12157342308453;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5;0.0003920104212398871;326;0.0003920104212398871;5;5;4;0;1;0;0;0;0;0;0;0;0;1;1;0;1;4;0;5;0;5;0;61063.0;0.0;61063;61063;0.0;65.2;145.79163213298628;0;326;0;0;0
5788;1;5.0;6292.709249973297;100.0;438.0;87.9;2003.2689571380615;400.6537914276123;2002.7120113372803;0.015974044799804688;895.5777915849036;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.0007945703196157072;326;0.0007945703196157072;5;5;4;0;1;0;0;0;0;0;0;0;0;1;1;0;1;4;0;5;0;5;0;57406.0;0.0;57406;57406;0.0;65.2;145.79163213298628;0;326;0;0;0
